,object_id,time,date,confirmed,new_infections,new_deaths,population,incidence
38409,Angola,1604448000,2020-11-04,11813.0,236.0,5.0,31830000,54633
38410,Angola,1604534400,2020-11-05,12102.0,289.0,3.0,31830000,57587
38411,Angola,1604620800,2020-11-06,12223.0,121.0,1.0,31830000,52309
38412,Angola,1604707200,2020-11-07,12335.0,112.0,3.0,31830000,48067
38413,Angola,1604793600,2020-11-08,12433.0,98.0,4.0,31830000,43920
38414,Angola,1604880000,2020-11-09,12680.0,247.0,1.0,31830000,45617
38415,Angola,1604966400,2020-11-10,12816.0,136.0,0.0,31830000,38925
38416,Angola,1605052800,2020-11-11,12953.0,137.0,4.0,31830000,35815
38417,Angola,1605139200,2020-11-12,13053.0,100.0,3.0,31830000,29877
38418,Angola,1605225600,2020-11-13,13228.0,175.0,2.0,31830000,31573
38419,Angola,1605312000,2020-11-14,13374.0,146.0,5.0,31830000,32642
38420,Angola,1605398400,2020-11-15,13451.0,77.0,0.0,31830000,31982
38421,Angola,1605484800,2020-11-16,13615.0,164.0,2.0,31830000,29374
38422,Angola,1605571200,2020-11-17,13818.0,203.0,4.0,31830000,31479
38423,Angola,1605657600,2020-11-18,13922.0,104.0,4.0,31830000,30442
38424,Angola,1605744000,2020-11-19,14134.0,212.0,1.0,31830000,33961
38425,Angola,1605830400,2020-11-20,14267.0,133.0,1.0,31830000,32642
38426,Angola,1605916800,2020-11-21,14413.0,146.0,2.0,31830000,32642
38427,Angola,1606003200,2020-11-22,14493.0,80.0,1.0,31830000,32736
38428,Angola,1606089600,2020-11-23,14634.0,141.0,0.0,31830000,32013
38429,Angola,1606176000,2020-11-24,14742.0,108.0,1.0,31830000,29029
38430,Angola,1606262400,2020-11-25,14821.0,79.0,2.0,31830000,28243
38437,Haiti,1585267200,2020-03-27,8.0,0.0,0.0,11260000,532
38438,Haiti,1585353600,2020-03-28,8.0,0.0,0.0,11260000,532
38439,Haiti,1585440000,2020-03-29,15.0,7.0,0.0,11260000,1154
38440,Haiti,1585526400,2020-03-30,15.0,0.0,0.0,11260000,799
38441,Haiti,1585612800,2020-03-31,15.0,0.0,0.0,11260000,710
38442,Haiti,1585699200,2020-04-01,16.0,1.0,0.0,11260000,710
38443,Haiti,1585785600,2020-04-02,16.0,0.0,0.0,11260000,710
38444,Haiti,1585872000,2020-04-03,18.0,2.0,0.0,11260000,888
38445,Haiti,1585958400,2020-04-04,20.0,2.0,0.0,11260000,1065
38446,Haiti,1586044800,2020-04-05,21.0,1.0,1.0,11260000,532
38447,Haiti,1586131200,2020-04-06,24.0,3.0,0.0,11260000,799
38448,Haiti,1586217600,2020-04-07,25.0,1.0,0.0,11260000,888
38449,Haiti,1586304000,2020-04-08,27.0,2.0,0.0,11260000,976
38450,Haiti,1586390400,2020-04-09,30.0,3.0,1.0,11260000,1243
38451,Haiti,1586476800,2020-04-10,31.0,1.0,0.0,11260000,1154
38452,Haiti,1586563200,2020-04-11,33.0,2.0,0.0,11260000,1154
38453,Haiti,1586649600,2020-04-12,33.0,0.0,1.0,11260000,1065
38454,Haiti,1586736000,2020-04-13,40.0,7.0,0.0,11260000,1420
38455,Haiti,1586822400,2020-04-14,40.0,0.0,0.0,11260000,1332
38456,Haiti,1586908800,2020-04-15,41.0,1.0,0.0,11260000,1243
38457,Haiti,1586995200,2020-04-16,41.0,0.0,0.0,11260000,976
38458,Haiti,1587081600,2020-04-17,43.0,2.0,0.0,11260000,1065
38459,Haiti,1587168000,2020-04-18,44.0,1.0,0.0,11260000,976
38460,Haiti,1587254400,2020-04-19,47.0,3.0,0.0,11260000,1243
38461,Haiti,1587340800,2020-04-20,57.0,10.0,0.0,11260000,1509
38462,Haiti,1587427200,2020-04-21,57.0,0.0,0.0,11260000,1509
38463,Haiti,1587513600,2020-04-22,62.0,5.0,1.0,11260000,1865
38464,Haiti,1587600000,2020-04-23,72.0,10.0,1.0,11260000,2753
38465,Haiti,1587686400,2020-04-24,72.0,0.0,1.0,11260000,2575
38466,Haiti,1587772800,2020-04-25,72.0,0.0,0.0,11260000,2486
38467,Haiti,1587859200,2020-04-26,74.0,2.0,0.0,11260000,2397
38468,Haiti,1587945600,2020-04-27,76.0,2.0,0.0,11260000,1687
38469,Haiti,1588032000,2020-04-28,76.0,0.0,0.0,11260000,1687
38470,Haiti,1588118400,2020-04-29,76.0,0.0,0.0,11260000,1243
38471,Haiti,1588204800,2020-04-30,81.0,5.0,2.0,11260000,799
38472,Haiti,1588291200,2020-05-01,85.0,4.0,0.0,11260000,1154
38473,Haiti,1588377600,2020-05-02,85.0,0.0,0.0,11260000,1154
38474,Haiti,1588464000,2020-05-03,88.0,3.0,1.0,11260000,1243
38475,Haiti,1588550400,2020-05-04,100.0,12.0,2.0,11260000,2131
38476,Haiti,1588636800,2020-05-05,101.0,1.0,1.0,11260000,2220
38477,Haiti,1588723200,2020-05-06,101.0,0.0,0.0,11260000,2220
38478,Haiti,1588809600,2020-05-07,129.0,28.0,0.0,11260000,4262
38479,Haiti,1588896000,2020-05-08,146.0,17.0,0.0,11260000,5417
38480,Haiti,1588982400,2020-05-09,151.0,5.0,0.0,11260000,5861
38481,Haiti,1589068800,2020-05-10,182.0,31.0,3.0,11260000,8348
38482,Haiti,1589155200,2020-05-11,209.0,27.0,1.0,11260000,9680
38483,Haiti,1589241600,2020-05-12,219.0,10.0,2.0,11260000,10479
38484,Haiti,1589328000,2020-05-13,234.0,15.0,0.0,11260000,11811
38485,Haiti,1589414400,2020-05-14,273.0,39.0,2.0,11260000,12788
38486,Haiti,1589500800,2020-05-15,310.0,37.0,0.0,11260000,14564
38487,Haiti,1589587200,2020-05-16,358.0,48.0,0.0,11260000,18383
38488,Haiti,1589673600,2020-05-17,456.0,98.0,0.0,11260000,24333
38489,Haiti,1589760000,2020-05-18,533.0,77.0,1.0,11260000,28774
38490,Haiti,1589846400,2020-05-19,533.0,0.0,0.0,11260000,27886
38491,Haiti,1589932800,2020-05-20,596.0,63.0,1.0,11260000,32149
38492,Haiti,1590019200,2020-05-21,734.0,138.0,3.0,11260000,40941
38493,Haiti,1590105600,2020-05-22,812.0,78.0,0.0,11260000,44582
38494,Haiti,1590192000,2020-05-23,865.0,53.0,1.0,11260000,45026
38495,Haiti,1590278400,2020-05-24,865.0,0.0,0.0,11260000,36323
38496,Haiti,1590364800,2020-05-25,958.0,93.0,1.0,11260000,37744
38497,Haiti,1590451200,2020-05-26,1174.0,216.0,6.0,11260000,56927
38498,Haiti,1590537600,2020-05-27,1320.0,146.0,1.0,11260000,64298
38499,Haiti,1590624000,2020-05-28,1320.0,0.0,0.0,11260000,52042
38500,Haiti,1590710400,2020-05-29,1584.0,264.0,1.0,11260000,68561
38501,Haiti,1590796800,2020-05-30,1865.0,281.0,6.0,11260000,88809
38502,Haiti,1590883200,2020-05-31,2124.0,259.0,3.0,11260000,111811
38503,Haiti,1590969600,2020-06-01,2226.0,102.0,1.0,11260000,112611
38504,Haiti,1591056000,2020-06-02,2226.0,0.0,0.0,11260000,93428
38505,Haiti,1591142400,2020-06-03,2507.0,281.0,3.0,11260000,105417
38506,Haiti,1591228800,2020-06-04,2640.0,133.0,2.0,11260000,117229
38507,Haiti,1591315200,2020-06-05,2740.0,100.0,0.0,11260000,102664
38508,Haiti,1591401600,2020-06-06,3072.0,332.0,0.0,11260000,107193
38509,Haiti,1591488000,2020-06-07,3334.0,262.0,1.0,11260000,107460
38510,Haiti,1591574400,2020-06-08,3538.0,204.0,3.0,11260000,116518
38511,Haiti,1591660800,2020-06-09,3662.0,124.0,2.0,11260000,127531
38512,Haiti,1591747200,2020-06-10,3796.0,134.0,2.0,11260000,114476
38513,Haiti,1591833600,2020-06-11,3941.0,145.0,6.0,11260000,115541
38514,Haiti,1591920000,2020-06-12,3941.0,0.0,0.0,11260000,106660
38515,Haiti,1592006400,2020-06-13,4165.0,224.0,6.0,11260000,97069
38516,Haiti,1592092800,2020-06-14,4165.0,0.0,0.0,11260000,73801
38517,Haiti,1592179200,2020-06-15,4441.0,276.0,6.0,11260000,80195
38518,Haiti,1592265600,2020-06-16,4547.0,106.0,4.0,11260000,78596
38519,Haiti,1592352000,2020-06-17,4688.0,141.0,2.0,11260000,79218
38520,Haiti,1592438400,2020-06-18,4916.0,228.0,2.0,11260000,86589
38521,Haiti,1592524800,2020-06-19,4980.0,64.0,3.0,11260000,92273
38522,Haiti,1592611200,2020-06-20,5077.0,97.0,1.0,11260000,80994
38523,Haiti,1592697600,2020-06-21,5077.0,0.0,0.0,11260000,80994
38524,Haiti,1592784000,2020-06-22,5211.0,134.0,0.0,11260000,68383
38525,Haiti,1592870400,2020-06-23,5324.0,113.0,1.0,11260000,69005
38526,Haiti,1592956800,2020-06-24,5429.0,105.0,3.0,11260000,65808
38527,Haiti,1593043200,2020-06-25,5543.0,114.0,4.0,11260000,55683
38528,Haiti,1593129600,2020-06-26,5722.0,179.0,2.0,11260000,65896
38529,Haiti,1593216000,2020-06-27,5777.0,55.0,2.0,11260000,62166
38530,Haiti,1593302400,2020-06-28,5777.0,0.0,0.0,11260000,62166
38531,Haiti,1593388800,2020-06-29,5933.0,156.0,5.0,11260000,64120
38532,Haiti,1593475200,2020-06-30,5975.0,42.0,0.0,11260000,57815
38533,Haiti,1593561600,2020-07-01,6040.0,65.0,2.0,11260000,54262
38534,Haiti,1593648000,2020-07-02,6101.0,61.0,3.0,11260000,49555
38535,Haiti,1593734400,2020-07-03,6230.0,129.0,0.0,11260000,45115
38536,Haiti,1593820800,2020-07-04,6294.0,64.0,3.0,11260000,45914
38537,Haiti,1593907200,2020-07-05,6333.0,39.0,0.0,11260000,49378
38538,Haiti,1593993600,2020-07-06,6371.0,38.0,0.0,11260000,38898
38539,Haiti,1594080000,2020-07-07,6432.0,61.0,4.0,11260000,40586
38540,Haiti,1594166400,2020-07-08,6486.0,54.0,6.0,11260000,39609
38541,Haiti,1594252800,2020-07-09,6486.0,0.0,0.0,11260000,34191
38542,Haiti,1594339200,2020-07-10,6617.0,131.0,12.0,11260000,34369
38543,Haiti,1594425600,2020-07-11,6690.0,73.0,4.0,11260000,35168
38544,Haiti,1594512000,2020-07-12,6727.0,37.0,0.0,11260000,34991
38545,Haiti,1594598400,2020-07-13,6727.0,0.0,2.0,11260000,31616
38546,Haiti,1594684800,2020-07-14,6727.0,0.0,0.0,11260000,26198
38547,Haiti,1594771200,2020-07-15,6831.0,104.0,2.0,11260000,30639
38548,Haiti,1594857600,2020-07-16,6948.0,117.0,2.0,11260000,41030
38549,Haiti,1594944000,2020-07-17,6975.0,27.0,1.0,11260000,31793
38550,Haiti,1595030400,2020-07-18,7053.0,78.0,0.0,11260000,32238
38551,Haiti,1595116800,2020-07-19,7053.0,0.0,0.0,11260000,28952
38552,Haiti,1595203200,2020-07-20,7053.0,0.0,0.0,11260000,28952
38553,Haiti,1595289600,2020-07-21,7100.0,47.0,5.0,11260000,33126
38554,Haiti,1595376000,2020-07-22,7167.0,67.0,3.0,11260000,29840
38555,Haiti,1595462400,2020-07-23,7197.0,30.0,0.0,11260000,22113
38556,Haiti,1595548800,2020-07-24,7260.0,63.0,2.0,11260000,25310
38557,Haiti,1595635200,2020-07-25,7297.0,37.0,1.0,11260000,21669
38558,Haiti,1595721600,2020-07-26,7315.0,18.0,0.0,11260000,23268
38559,Haiti,1595808000,2020-07-27,7340.0,25.0,1.0,11260000,25488
38560,Haiti,1595894400,2020-07-28,7340.0,0.0,0.0,11260000,21314
38561,Haiti,1595980800,2020-07-29,7378.0,38.0,1.0,11260000,18738
38562,Haiti,1596067200,2020-07-30,7412.0,34.0,2.0,11260000,19094
38563,Haiti,1596153600,2020-07-31,7424.0,12.0,0.0,11260000,14564
38564,Haiti,1596240000,2020-08-01,7468.0,44.0,4.0,11260000,15186
38565,Haiti,1596326400,2020-08-02,7468.0,0.0,0.0,11260000,13587
38566,Haiti,1596412800,2020-08-03,7511.0,43.0,1.0,11260000,15186
38567,Haiti,1596499200,2020-08-04,7511.0,0.0,0.0,11260000,15186
38568,Haiti,1596585600,2020-08-05,7544.0,33.0,5.0,11260000,14742
38569,Haiti,1596672000,2020-08-06,7582.0,38.0,0.0,11260000,15097
38570,Haiti,1596758400,2020-08-07,7599.0,17.0,6.0,11260000,15541
38571,Haiti,1596844800,2020-08-08,7611.0,12.0,5.0,11260000,12699
38572,Haiti,1596931200,2020-08-09,7634.0,23.0,1.0,11260000,14742
38573,Haiti,1597017600,2020-08-10,7634.0,0.0,0.0,11260000,10923
38574,Haiti,1597104000,2020-08-11,7649.0,15.0,0.0,11260000,12255
38575,Haiti,1597190400,2020-08-12,7743.0,94.0,4.0,11260000,17673
38576,Haiti,1597276800,2020-08-13,7781.0,38.0,5.0,11260000,17673
38577,Haiti,1597363200,2020-08-14,7810.0,29.0,0.0,11260000,18738
38578,Haiti,1597449600,2020-08-15,7831.0,21.0,4.0,11260000,19538
38579,Haiti,1597536000,2020-08-16,7879.0,48.0,0.0,11260000,21758
38580,Haiti,1597622400,2020-08-17,7897.0,18.0,0.0,11260000,23357
38581,Haiti,1597708800,2020-08-18,7921.0,24.0,0.0,11260000,24156
38582,Haiti,1597795200,2020-08-19,7949.0,28.0,0.0,11260000,18294
38583,Haiti,1597881600,2020-08-20,7997.0,48.0,0.0,11260000,19182
38584,Haiti,1597968000,2020-08-21,8016.0,19.0,0.0,11260000,18294
38585,Haiti,1598054400,2020-08-22,8050.0,34.0,0.0,11260000,19449
38586,Haiti,1598140800,2020-08-23,8082.0,32.0,0.0,11260000,18028
38587,Haiti,1598227200,2020-08-24,8110.0,28.0,0.0,11260000,18916
38588,Haiti,1598313600,2020-08-25,8112.0,2.0,0.0,11260000,16962
38589,Haiti,1598400000,2020-08-26,8122.0,10.0,1.0,11260000,15364
38590,Haiti,1598486400,2020-08-27,8151.0,29.0,3.0,11260000,13676
38591,Haiti,1598572800,2020-08-28,8161.0,10.0,1.0,11260000,12877
38592,Haiti,1598659200,2020-08-29,8174.0,13.0,0.0,11260000,11012
38593,Haiti,1598745600,2020-08-30,8209.0,35.0,0.0,11260000,11278
38594,Haiti,1598832000,2020-08-31,8224.0,15.0,0.0,11260000,10124
38595,Haiti,1598918400,2020-09-01,8230.0,6.0,2.0,11260000,10479
38596,Haiti,1599004800,2020-09-02,8258.0,28.0,3.0,11260000,12078
38597,Haiti,1599091200,2020-09-03,8301.0,43.0,4.0,11260000,13321
38598,Haiti,1599177600,2020-09-04,8326.0,25.0,2.0,11260000,14653
38599,Haiti,1599264000,2020-09-05,8336.0,10.0,0.0,11260000,14387
38600,Haiti,1599350400,2020-09-06,8360.0,24.0,2.0,11260000,13410
38601,Haiti,1599436800,2020-09-07,8376.0,16.0,0.0,11260000,13499
38602,Haiti,1599523200,2020-09-08,8376.0,0.0,0.0,11260000,12966
38603,Haiti,1599609600,2020-09-09,8384.0,8.0,0.0,11260000,11190
38604,Haiti,1599696000,2020-09-10,8429.0,45.0,1.0,11260000,11367
38605,Haiti,1599782400,2020-09-11,8457.0,28.0,1.0,11260000,11634
38606,Haiti,1599868800,2020-09-12,8478.0,21.0,3.0,11260000,12611
38607,Haiti,1599955200,2020-09-13,8493.0,15.0,0.0,11260000,11811
38608,Haiti,1600041600,2020-09-14,8499.0,6.0,0.0,11260000,10923
38609,Haiti,1600128000,2020-09-15,8530.0,31.0,1.0,11260000,13676
38610,Haiti,1600214400,2020-09-16,8541.0,11.0,0.0,11260000,13943
38611,Haiti,1600300800,2020-09-17,8556.0,15.0,0.0,11260000,11278
38612,Haiti,1600387200,2020-09-18,8600.0,44.0,1.0,11260000,12699
38613,Haiti,1600473600,2020-09-19,8600.0,0.0,0.0,11260000,10834
38614,Haiti,1600560000,2020-09-20,8619.0,19.0,0.0,11260000,11190
38615,Haiti,1600646400,2020-09-21,8624.0,5.0,0.0,11260000,11101
38616,Haiti,1600732800,2020-09-22,8633.0,9.0,2.0,11260000,9147
38617,Haiti,1600819200,2020-09-23,8646.0,13.0,2.0,11260000,9325
38618,Haiti,1600905600,2020-09-24,8668.0,22.0,2.0,11260000,9946
38619,Haiti,1600992000,2020-09-25,8684.0,16.0,0.0,11260000,7460
38620,Haiti,1601078400,2020-09-26,8723.0,39.0,0.0,11260000,10923
38621,Haiti,1601164800,2020-09-27,8740.0,17.0,0.0,11260000,10746
38622,Haiti,1601251200,2020-09-28,8740.0,0.0,0.0,11260000,10301
38623,Haiti,1601337600,2020-09-29,8740.0,0.0,0.0,11260000,9502
38624,Haiti,1601424000,2020-09-30,8766.0,26.0,2.0,11260000,10657
38625,Haiti,1601510400,2020-10-01,8781.0,15.0,0.0,11260000,10035
38626,Haiti,1601596800,2020-10-02,8792.0,11.0,0.0,11260000,9591
38627,Haiti,1601683200,2020-10-03,8811.0,19.0,0.0,11260000,7815
38628,Haiti,1601769600,2020-10-04,8819.0,8.0,0.0,11260000,7015
38629,Haiti,1601856000,2020-10-05,8827.0,8.0,0.0,11260000,7726
38630,Haiti,1601942400,2020-10-06,8838.0,11.0,0.0,11260000,8703
38631,Haiti,1602028800,2020-10-07,8838.0,0.0,0.0,11260000,6394
38632,Haiti,1602115200,2020-10-08,8854.0,16.0,1.0,11260000,6483
38633,Haiti,1602201600,2020-10-09,8854.0,0.0,0.0,11260000,5506
38634,Haiti,1602288000,2020-10-10,8860.0,6.0,0.0,11260000,4351
38635,Haiti,1602374400,2020-10-11,8882.0,22.0,0.0,11260000,5595
38636,Haiti,1602460800,2020-10-12,8882.0,0.0,0.0,11260000,4884
38637,Haiti,1602547200,2020-10-13,8887.0,5.0,0.0,11260000,4351
38638,Haiti,1602633600,2020-10-14,8908.0,21.0,1.0,11260000,6216
38639,Haiti,1602720000,2020-10-15,8925.0,17.0,0.0,11260000,6305
38640,Haiti,1602806400,2020-10-16,8925.0,0.0,0.0,11260000,6305
38641,Haiti,1602892800,2020-10-17,8956.0,31.0,0.0,11260000,8525
38642,Haiti,1602979200,2020-10-18,8964.0,8.0,0.0,11260000,7282
38643,Haiti,1603065600,2020-10-19,8976.0,12.0,0.0,11260000,8348
38644,Haiti,1603152000,2020-10-20,8976.0,0.0,0.0,11260000,7904
38645,Haiti,1603238400,2020-10-21,8979.0,3.0,0.0,11260000,6305
38646,Haiti,1603324800,2020-10-22,9007.0,28.0,0.0,11260000,7282
38647,Haiti,1603411200,2020-10-23,9015.0,8.0,0.0,11260000,7992
38648,Haiti,1603497600,2020-10-24,9015.0,0.0,0.0,11260000,5239
38649,Haiti,1603584000,2020-10-25,9026.0,11.0,1.0,11260000,5506
38650,Haiti,1603670400,2020-10-26,9026.0,0.0,0.0,11260000,4440
38651,Haiti,1603756800,2020-10-27,9040.0,14.0,0.0,11260000,5683
38652,Haiti,1603843200,2020-10-28,9046.0,6.0,0.0,11260000,5950
38653,Haiti,1603929600,2020-10-29,9057.0,11.0,0.0,11260000,4440
38654,Haiti,1604016000,2020-10-30,9057.0,0.0,0.0,11260000,3730
38655,Haiti,1604102400,2020-10-31,9057.0,0.0,0.0,11260000,3730
38656,Haiti,1604188800,2020-11-01,9057.0,0.0,0.0,11260000,2753
38657,Haiti,1604275200,2020-11-02,9057.0,0.0,0.0,11260000,2753
38658,Haiti,1604361600,2020-11-03,9057.0,0.0,0.0,11260000,1509
38659,Haiti,1604448000,2020-11-04,9100.0,43.0,0.0,11260000,4795
38660,Haiti,1604534400,2020-11-05,9109.0,9.0,0.0,11260000,4618
38661,Haiti,1604620800,2020-11-06,9127.0,18.0,0.0,11260000,6216
38662,Haiti,1604707200,2020-11-07,9127.0,0.0,0.0,11260000,6216
38663,Haiti,1604793600,2020-11-08,9127.0,0.0,0.0,11260000,6216
38664,Haiti,1604880000,2020-11-09,9137.0,10.0,0.0,11260000,7104
38665,Haiti,1604966400,2020-11-10,9137.0,0.0,0.0,11260000,7104
38666,Haiti,1605052800,2020-11-11,9152.0,15.0,0.0,11260000,4618
38667,Haiti,1605139200,2020-11-12,9160.0,8.0,0.0,11260000,4529
38668,Haiti,1605225600,2020-11-13,9168.0,8.0,0.0,11260000,3641
38669,Haiti,1605312000,2020-11-14,9168.0,0.0,0.0,11260000,3641
38670,Haiti,1605398400,2020-11-15,9168.0,0.0,0.0,11260000,3641
38671,Haiti,1605484800,2020-11-16,9188.0,20.0,0.0,11260000,4529
38672,Haiti,1605571200,2020-11-17,9191.0,3.0,0.0,11260000,4795
38673,Haiti,1605657600,2020-11-18,9191.0,0.0,0.0,11260000,3463
38674,Haiti,1605744000,2020-11-19,9208.0,17.0,0.0,11260000,4262
38675,Haiti,1605830400,2020-11-20,9211.0,3.0,0.0,11260000,3818
38676,Haiti,1605916800,2020-11-21,9214.0,3.0,0.0,11260000,4085
38677,Haiti,1606003200,2020-11-22,9214.0,0.0,0.0,11260000,4085
38678,Haiti,1606089600,2020-11-23,9224.0,10.0,0.0,11260000,3197
38679,Haiti,1606176000,2020-11-24,9229.0,5.0,0.0,11260000,3374
38680,Haiti,1606262400,2020-11-25,9248.0,19.0,0.0,11260000,5062
38687,Madagascar,1585267200,2020-03-27,26.0,3.0,0.0,26970000,852
38688,Madagascar,1585353600,2020-03-28,26.0,0.0,0.0,26970000,852
38689,Madagascar,1585440000,2020-03-29,39.0,13.0,0.0,26970000,1334
38690,Madagascar,1585526400,2020-03-30,43.0,4.0,0.0,26970000,1149
38691,Madagascar,1585612800,2020-03-31,57.0,14.0,0.0,26970000,1483
38692,Madagascar,1585699200,2020-04-01,57.0,0.0,0.0,26970000,1408
38693,Madagascar,1585785600,2020-04-02,59.0,2.0,0.0,26970000,1334
38694,Madagascar,1585872000,2020-04-03,70.0,11.0,0.0,26970000,1631
38695,Madagascar,1585958400,2020-04-04,70.0,0.0,0.0,26970000,1631
38696,Madagascar,1586044800,2020-04-05,72.0,2.0,0.0,26970000,1223
38697,Madagascar,1586131200,2020-04-06,82.0,10.0,0.0,26970000,1446
38698,Madagascar,1586217600,2020-04-07,88.0,6.0,0.0,26970000,1149
38699,Madagascar,1586304000,2020-04-08,93.0,5.0,0.0,26970000,1334
38700,Madagascar,1586390400,2020-04-09,93.0,0.0,0.0,26970000,1260
38701,Madagascar,1586476800,2020-04-10,93.0,0.0,0.0,26970000,852
38702,Madagascar,1586563200,2020-04-11,102.0,9.0,0.0,26970000,1186
38703,Madagascar,1586649600,2020-04-12,106.0,4.0,0.0,26970000,1260
38704,Madagascar,1586736000,2020-04-13,106.0,0.0,0.0,26970000,889
38705,Madagascar,1586822400,2020-04-14,108.0,2.0,0.0,26970000,741
38706,Madagascar,1586908800,2020-04-15,110.0,2.0,0.0,26970000,630
38707,Madagascar,1586995200,2020-04-16,111.0,1.0,0.0,26970000,667
38708,Madagascar,1587081600,2020-04-17,117.0,6.0,0.0,26970000,889
38709,Madagascar,1587168000,2020-04-18,120.0,3.0,0.0,26970000,667
38710,Madagascar,1587254400,2020-04-19,121.0,1.0,0.0,26970000,556
38711,Madagascar,1587340800,2020-04-20,121.0,0.0,0.0,26970000,556
38712,Madagascar,1587427200,2020-04-21,121.0,0.0,0.0,26970000,482
38713,Madagascar,1587513600,2020-04-22,121.0,0.0,0.0,26970000,407
38714,Madagascar,1587600000,2020-04-23,121.0,0.0,0.0,26970000,370
38715,Madagascar,1587686400,2020-04-24,122.0,1.0,0.0,26970000,185
38716,Madagascar,1587772800,2020-04-25,123.0,1.0,0.0,26970000,111
38717,Madagascar,1587859200,2020-04-26,124.0,1.0,0.0,26970000,111
38718,Madagascar,1587945600,2020-04-27,128.0,4.0,0.0,26970000,259
38719,Madagascar,1588032000,2020-04-28,128.0,0.0,0.0,26970000,259
38720,Madagascar,1588118400,2020-04-29,128.0,0.0,0.0,26970000,259
38721,Madagascar,1588204800,2020-04-30,128.0,0.0,0.0,26970000,259
38722,Madagascar,1588291200,2020-05-01,132.0,4.0,0.0,26970000,370
38723,Madagascar,1588377600,2020-05-02,135.0,3.0,0.0,26970000,444
38724,Madagascar,1588464000,2020-05-03,149.0,14.0,0.0,26970000,926
38725,Madagascar,1588550400,2020-05-04,149.0,0.0,0.0,26970000,778
38726,Madagascar,1588636800,2020-05-05,151.0,2.0,0.0,26970000,852
38727,Madagascar,1588723200,2020-05-06,158.0,7.0,0.0,26970000,1112
38728,Madagascar,1588809600,2020-05-07,193.0,35.0,0.0,26970000,2410
38729,Madagascar,1588896000,2020-05-08,193.0,0.0,0.0,26970000,2261
38730,Madagascar,1588982400,2020-05-09,193.0,0.0,0.0,26970000,2150
38731,Madagascar,1589068800,2020-05-10,193.0,0.0,0.0,26970000,1631
38732,Madagascar,1589155200,2020-05-11,186.0,0.0,0.0,26970000,1631
38733,Madagascar,1589241600,2020-05-12,186.0,0.0,0.0,26970000,1557
38734,Madagascar,1589328000,2020-05-13,212.0,26.0,0.0,26970000,2261
38735,Madagascar,1589414400,2020-05-14,230.0,18.0,0.0,26970000,1631
38736,Madagascar,1589500800,2020-05-15,238.0,8.0,0.0,26970000,1928
38737,Madagascar,1589587200,2020-05-16,283.0,45.0,0.0,26970000,3596
38738,Madagascar,1589673600,2020-05-17,304.0,21.0,1.0,26970000,4375
38739,Madagascar,1589760000,2020-05-18,322.0,18.0,0.0,26970000,5042
38740,Madagascar,1589846400,2020-05-19,326.0,4.0,1.0,26970000,5190
38741,Madagascar,1589932800,2020-05-20,371.0,45.0,0.0,26970000,5895
38742,Madagascar,1590019200,2020-05-21,405.0,34.0,0.0,26970000,6488
38743,Madagascar,1590105600,2020-05-22,448.0,43.0,0.0,26970000,7786
38744,Madagascar,1590192000,2020-05-23,488.0,40.0,0.0,26970000,7601
38745,Madagascar,1590278400,2020-05-24,527.0,39.0,0.0,26970000,8268
38746,Madagascar,1590364800,2020-05-25,542.0,15.0,0.0,26970000,8157
38747,Madagascar,1590451200,2020-05-26,586.0,44.0,0.0,26970000,9640
38748,Madagascar,1590537600,2020-05-27,612.0,26.0,0.0,26970000,8935
38749,Madagascar,1590624000,2020-05-28,656.0,44.0,0.0,26970000,9306
38750,Madagascar,1590710400,2020-05-29,698.0,42.0,3.0,26970000,9269
38751,Madagascar,1590796800,2020-05-30,758.0,60.0,1.0,26970000,10011
38752,Madagascar,1590883200,2020-05-31,771.0,13.0,0.0,26970000,9047
38753,Madagascar,1590969600,2020-06-01,826.0,55.0,0.0,26970000,10530
38754,Madagascar,1591056000,2020-06-02,845.0,19.0,0.0,26970000,9603
38755,Madagascar,1591142400,2020-06-03,908.0,63.0,0.0,26970000,10975
38756,Madagascar,1591228800,2020-06-04,957.0,49.0,1.0,26970000,11160
38757,Madagascar,1591315200,2020-06-05,975.0,18.0,0.0,26970000,10270
38758,Madagascar,1591401600,2020-06-06,1026.0,51.0,1.0,26970000,9936
38759,Madagascar,1591488000,2020-06-07,1052.0,26.0,1.0,26970000,10418
38760,Madagascar,1591574400,2020-06-08,1094.0,42.0,0.0,26970000,9936
38761,Madagascar,1591660800,2020-06-09,1138.0,44.0,0.0,26970000,10863
38762,Madagascar,1591747200,2020-06-10,1162.0,24.0,1.0,26970000,9417
38763,Madagascar,1591833600,2020-06-11,1203.0,41.0,0.0,26970000,9121
38764,Madagascar,1591920000,2020-06-12,1240.0,37.0,0.0,26970000,9825
38765,Madagascar,1592006400,2020-06-13,1252.0,12.0,0.0,26970000,8379
38766,Madagascar,1592092800,2020-06-14,1272.0,20.0,0.0,26970000,8157
38767,Madagascar,1592179200,2020-06-15,1290.0,18.0,0.0,26970000,7267
38768,Madagascar,1592265600,2020-06-16,1317.0,27.0,2.0,26970000,6637
38769,Madagascar,1592352000,2020-06-17,1378.0,61.0,0.0,26970000,8008
38770,Madagascar,1592438400,2020-06-18,1403.0,25.0,1.0,26970000,7415
38771,Madagascar,1592524800,2020-06-19,1443.0,40.0,0.0,26970000,7526
